t_wall,t_rel,armed,mode,alt,alt_sp,climb_rate,a_up,a_total,a_cmd,thrust,x,y,x_filt,y_filt,dxy,vx,vy,roll_deg,pitch_deg,yaw_deg,roll_ref_deg,pitch_ref_deg,roll_rate,pitch_rate,yaw_rate,pwm_roll,pwm_pitch,pwm_yaw,pwm_thr,dt_ms,sched_slip_ms,att_age_ms,pos_age_ms
1787304387.824,25.918,True,1,3.096,3.029,0.398,-0.432,9.397,9.391,0.300,3.304,0.676,3.356,0.738,0.216,-0.153,-0.191,1.69,1.12,162.12,2.80,2.83,0.119,0.176,-0.104,1533,1460,1465,1499,10.00,10.06,-0.53,-0.49
1787304387.833,25.927,True,1,3.106,3.032,0.366,-0.365,9.463,9.458,0.302,3.300,0.673,3.354,0.736,0.214,-0.142,-0.196,1.69,1.12,162.12,2.76,2.70,0.114,0.163,-0.103,1532,1461,1465,1501,10.00,10.06,9.47,-0.05
1787304387.843,25.937,True,1,3.106,3.035,0.366,-0.354,9.474,9.469,0.302,3.300,0.673,3.352,0.734,0.214,-0.142,-0.196,1.69,1.12,162.12,2.73,2.71,0.111,0.163,-0.103,1532,1461,1465,1502,10.00,10.06,19.47,9.95
1787304387.853,25.947,True,1,3.106,3.038,0.366,-0.343,9.485,9.480,0.303,3.300,0.673,3.350,0.732,0.214,-0.142,-0.196,1.69,1.12,162.12,2.71,2.71,0.109,0.164,-0.103,1532,1461,1465,1502,10.00,10.06,29.46,19.94
1787304387.863,25.957,True,1,3.106,3.041,0.366,-0.331,9.496,9.491,0.303,3.300,0.673,3.348,0.730,0.214,-0.142,-0.196,1.69,1.12,162.12,2.69,2.71,0.107,0.164,-0.103,1531,1461,1465,1502,10.00,10.06,39.47,29.95
1787304387.873,25.967,True,1,3.106,3.044,0.366,-0.320,9.508,9.503,0.303,3.300,0.673,3.347,0.728,0.214,-0.142,-0.196,1.69,1.12,162.12,2.67,2.72,0.105,0.164,-0.103,1531,1461,1465,1503,10.00,10.06,49.47,39.95
1787304387.883,25.977,True,1,3.106,3.047,0.366,-0.309,9.519,9.514,0.304,3.300,0.673,3.345,0.726,0.214,-0.142,-0.196,1.69,1.12,162.12,2.65,2.72,0.103,0.165,-0.103,1531,1461,1465,1503,10.00,10.06,59.47,49.95
1787304387.893,25.987,True,1,3.106,3.050,0.366,-0.297,9.530,9.525,0.304,3.300,0.673,3.344,0.724,0.214,-0.142,-0.196,1.69,1.12,162.12,2.63,2.72,0.101,0.165,-0.103,1531,1461,1465,1504,10.00,10.06,69.47,59.95
1787304387.903,25.997,True,1,3.106,3.053,0.366,-0.286,9.542,9.537,0.304,3.300,0.673,3.342,0.722,0.214,-0.142,-0.196,1.69,1.12,162.12,2.62,2.73,0.099,0.166,-0.103,1530,1461,1465,1504,10.00,10.06,79.47,69.95
1787304387.914,26.008,True,1,3.131,3.056,0.368,-0.381,9.449,9.447,0.302,3.286,0.666,3.340,0.721,0.212,-0.161,-0.177,2.82,1.63,162.48,2.78,3.00,-0.002,0.138,-0.121,1479,1464,1463,1501,10.00,10.06,-0.56,-0.52
1787304387.923,26.017,True,1,3.131,3.059,0.368,-0.370,9.460,9.458,0.302,3.286,0.666,3.339,0.719,0.212,-0.161,-0.177,2.82,1.63,162.48,2.76,3.01,-0.004,0.139,-0.121,1479,1464,1463,1501,10.00,10.06,9.43,9.48
1787304387.933,26.027,True,1,3.131,3.062,0.368,-0.359,9.472,9.469,0.302,3.286,0.666,3.337,0.717,0.212,-0.161,-0.177,2.82,1.63,162.48,2.74,3.01,-0.006,0.139,-0.121,1479,1464,1463,1502,10.00,10.06,19.44,19.48
1787304387.943,26.037,True,1,3.131,3.065,0.368,-0.347,9.483,9.480,0.303,3.286,0.666,3.335,0.715,0.212,-0.161,-0.177,2.82,1.63,162.48,2.72,3.02,-0.008,0.140,-0.121,1479,1464,1463,1502,10.00,10.06,29.44,29.48
1787304387.953,26.047,True,1,3.131,3.068,0.368,-0.336,9.494,9.491,0.303,3.286,0.666,3.334,0.714,0.212,-0.161,-0.177,2.82,1.63,162.48,2.70,3.02,-0.010,0.140,-0.121,1478,1464,1463,1502,10.00,10.06,39.43,39.48
1787304387.963,26.057,True,1,3.131,3.071,0.368,-0.325,9.506,9.503,0.303,3.286,0.666,3.332,0.712,0.212,-0.161,-0.177,2.82,1.63,162.48,2.68,3.02,-0.011,0.141,-0.121,1478,1464,1463,1503,10.00,10.06,49.43,49.48
1787304387.973,26.067,True,1,3.131,3.074,0.368,-0.313,9.517,9.514,0.304,3.286,0.666,3.330,0.710,0.212,-0.161,-0.177,2.82,1.63,162.48,2.66,3.03,-0.013,0.141,-0.121,1478,1464,1463,1503,10.00,10.06,59.44,59.48
1787304387.983,26.077,True,1,3.131,3.077,0.368,-0.302,9.528,9.525,0.304,3.286,0.666,3.329,0.709,0.212,-0.161,-0.177,2.82,1.63,162.48,2.65,3.03,-0.015,0.141,-0.121,1478,1464,1463,1504,10.00,10.06,69.44,69.48
1787304387.994,26.088,True,1,3.168,3.080,0.348,-0.374,9.456,9.455,0.302,3.268,0.657,3.327,0.707,0.211,-0.162,-0.173,3.45,2.60,162.46,2.69,3.09,-0.075,0.044,-0.116,1471,1475,1463,1501,10.00,10.06,-0.52,-0.57
1787304388.003,26.097,True,1,3.168,3.083,0.348,-0.363,9.467,9.466,0.302,3.268,0.657,3.325,0.706,0.211,-0.162,-0.173,3.45,2.60,162.46,2.67,3.10,-0.077,0.045,-0.116,1471,1474,1463,1502,10.00,10.06,9.48,9.43
1787304388.013,26.107,True,1,3.168,3.086,0.348,-0.352,9.479,9.477,0.302,3.268,0.657,3.323,0.704,0.211,-0.162,-0.173,3.45,2.60,162.46,2.65,3.10,-0.079,0.046,-0.116,1471,1474,1463,1502,10.00,10.06,19.48,19.43
1787304388.023,26.118,True,1,3.184,3.089,0.315,-0.305,9.524,9.522,0.304,3.260,0.653,3.321,0.702,0.211,-0.170,-0.185,3.74,3.06,162.32,2.46,3.15,-0.128,0.002,-0.107,1465,1479,1465,1504,10.00,10.06,-0.17,-0.22
1787304388.033,26.127,True,1,3.184,3.092,0.315,-0.294,9.535,9.533,0.304,3.260,0.653,3.319,0.701,0.211,-0.170,-0.185,3.74,3.06,162.32,2.44,3.16,-0.130,0.003,-0.107,1465,1479,1465,1504,10.00,10.06,9.83,9.78
1787304388.043,26.137,True,1,3.184,3.095,0.315,-0.283,9.547,9.544,0.305,3.260,0.653,3.317,0.699,0.211,-0.170,-0.185,3.74,3.06,162.32,2.42,3.16,-0.132,0.004,-0.107,1465,1479,1465,1504,10.00,10.06,19.83,19.78
1787304388.053,26.147,True,1,3.184,3.098,0.315,-0.272,9.558,9.555,0.305,3.260,0.653,3.315,0.698,0.211,-0.170,-0.185,3.74,3.06,162.32,2.41,3.17,-0.134,0.004,-0.107,1465,1479,1465,1505,10.00,10.06,29.83,29.78
1787304388.063,26.158,True,1,3.204,3.101,0.324,-0.371,9.460,9.456,0.302,3.251,0.647,3.313,0.696,0.210,-0.177,-0.180,4.03,3.53,162.13,2.43,3.32,-0.161,-0.029,-0.097,1462,1523,1466,1501,10.00,10.06,-0.25,-0.30
1787304388.073,26.167,True,1,3.204,3.104,0.324,-0.360,9.471,9.467,0.302,3.251,0.647,3.311,0.694,0.210,-0.177,-0.180,4.03,3.53,162.13,2.41,3.32,-0.163,-0.029,-0.097,1461,1523,1466,1502,10.00,10.06,9.75,9.70
1787304388.083,26.177,True,1,3.204,3.107,0.324,-0.349,9.482,9.478,0.303,3.251,0.647,3.309,0.693,0.210,-0.177,-0.180,4.03,3.53,162.13,2.39,3.33,-0.165,-0.028,-0.097,1461,1523,1466,1502,10.00,10.06,19.75,19.70
1787304388.093,26.187,True,1,3.204,3.110,0.324,-0.338,9.493,9.489,0.303,3.251,0.647,3.307,0.691,0.210,-0.177,-0.180,4.03,3.53,162.13,2.38,3.34,-0.167,-0.027,-0.097,1461,1523,1466,1502,10.00,10.06,29.75,29.70
1787304388.103,26.197,True,1,3.204,3.113,0.324,-0.327,9.504,9.500,0.303,3.251,0.647,3.305,0.690,0.210,-0.177,-0.180,4.03,3.53,162.13,2.36,3.34,-0.169,-0.027,-0.097,1461,1522,1466,1503,10.00,10.06,39.75,39.70
1787304388.113,26.207,True,1,3.204,3.116,0.324,-0.316,9.515,9.511,0.304,3.251,0.647,3.303,0.688,0.210,-0.177,-0.180,4.03,3.53,162.13,2.34,3.35,-0.170,-0.026,-0.097,1461,1522,1466,1503,10.00,10.06,49.75,49.70
1787304388.123,26.217,True,1,3.204,3.119,0.324,-0.305,9.526,9.522,0.304,3.251,0.647,3.302,0.687,0.210,-0.177,-0.180,4.03,3.53,162.13,2.33,3.35,-0.172,-0.025,-0.097,1460,1522,1466,1504,10.00,10.06,59.74,59.70
1787304388.133,26.227,True,1,3.204,3.122,0.324,-0.293,9.537,9.533,0.304,3.251,0.647,3.300,0.686,0.210,-0.177,-0.180,4.03,3.53,162.13,2.31,3.36,-0.174,-0.025,-0.097,1460,1522,1466,1504,10.00,10.06,69.75,69.70
1787304388.144,26.238,True,1,3.244,3.125,0.283,-0.320,9.509,9.499,0.303,3.238,0.636,3.298,0.684,0.209,-0.157,-0.191,4.26,4.69,161.31,2.21,3.17,-0.209,-0.163,-0.051,1456,1537,1472,1503,10.00,10.06,-0.55,-0.60
1787304388.153,26.247,True,1,3.244,3.128,0.283,-0.309,9.519,9.510,0.304,3.238,0.636,3.296,0.682,0.209,-0.157,-0.191,4.26,4.69,161.31,2.20,3.18,-0.211,-0.162,-0.051,1456,1537,1472,1503,10.00,10.06,9.45,9.40
1787304388.163,26.257,True,1,3.244,3.131,0.283,-0.298,9.530,9.521,0.304,3.238,0.636,3.294,0.681,0.209,-0.157,-0.191,4.26,4.69,161.31,2.18,3.18,-0.212,-0.161,-0.051,1456,1537,1472,1504,10.00,10.06,19.44,19.39
1787304388.173,26.267,True,1,3.244,3.134,0.283,-0.287,9.541,9.531,0.304,3.238,0.636,3.292,0.679,0.209,-0.157,-0.191,4.26,4.69,161.31,2.16,3.19,-0.214,-0.161,-0.051,1456,1537,1472,1504,10.00,10.06,29.45,29.40
1787304388.183,26.277,True,1,3.244,3.137,0.283,-0.276,9.552,9.542,0.305,3.238,0.636,3.290,0.678,0.209,-0.157,-0.191,4.26,4.69,161.31,2.14,3.20,-0.216,-0.160,-0.051,1456,1537,1472,1504,10.01,10.07,39.45,39.40
1787304388.193,26.287,True,1,3.244,3.140,0.283,-0.265,9.563,9.553,0.305,3.238,0.636,3.289,0.676,0.209,-0.157,-0.191,4.26,4.69,161.31,2.13,3.20,-0.218,-0.159,-0.051,1455,1537,1472,1505,10.00,10.07,49.46,49.41
1787304388.203,26.297,True,1,3.244,3.143,0.283,-0.254,9.574,9.564,0.305,3.238,0.636,3.287,0.675,0.209,-0.157,-0.191,4.26,4.69,161.31,2.11,3.21,-0.219,-0.159,-0.051,1455,1537,1472,1505,9.99,10.06,59.45,59.40
1787304388.213,26.307,True,1,3.244,3.146,0.283,-0.243,9.585,9.575,0.306,3.238,0.636,3.285,0.674,0.209,-0.157,-0.191,4.26,4.69,161.31,2.10,3.21,-0.221,-0.158,-0.051,1455,1537,1472,1506,10.00,10.06,69.44,69.40
1787304388.223,26.317,True,1,3.244,3.149,0.283,-0.232,9.596,9.586,0.306,3.238,0.636,3.284,0.673,0.209,-0.157,-0.191,4.26,4.69,161.31,2.08,3.22,-0.223,-0.158,-0.052,1455,1537,1472,1506,10.00,10.06,79.45,79.40
1787304388.234,26.328,True,1,3.277,3.152,0.274,-0.325,9.504,9.499,0.303,3.213,0.625,3.281,0.671,0.215,-0.162,-0.179,3.39,4.82,160.56,2.14,3.37,-0.127,-0.153,-0.021,1465,1536,1477,1503,10.00,10.06,-0.59,-0.64
1787304388.243,26.337,True,1,3.277,3.155,0.274,-0.315,9.515,9.510,0.304,3.213,0.625,3.279,0.669,0.215,-0.162,-0.179,3.39,4.82,160.56,2.12,3.38,-0.129,-0.152,-0.022,1465,1536,1477,1503,10.01,10.07,9.41,9.36
1787304388.253,26.348,True,1,3.281,3.158,0.221,-0.162,9.666,9.661,0.308,3.210,0.623,3.277,0.668,0.216,-0.174,-0.202,2.96,4.82,160.31,1.78,3.40,-0.122,-0.150,-0.012,1466,1536,1478,1509,10.00,10.07,-0.19,-0.14
1787304388.263,26.357,True,1,3.281,3.161,0.221,-0.152,9.677,9.672,0.309,3.210,0.623,3.274,0.666,0.216,-0.174,-0.202,2.96,4.82,160.31,1.77,3.40,-0.124,-0.149,-0.012,1466,1536,1478,1509,10.00,10.06,9.81,9.86
1787304388.273,26.367,True,1,3.281,3.164,0.221,-0.141,9.688,9.683,0.309,3.210,0.623,3.272,0.665,0.216,-0.174,-0.202,2.96,4.82,160.31,1.75,3.41,-0.125,-0.148,-0.012,1466,1536,1478,1509,10.00,10.06,19.81,19.86
1787304388.283,26.377,True,1,3.281,3.167,0.221,-0.130,9.699,9.693,0.309,3.210,0.623,3.270,0.663,0.216,-0.174,-0.202,2.96,4.82,160.31,1.73,3.42,-0.127,-0.147,-0.012,1465,1536,1478,1510,10.00,10.06,29.81,29.86
1787304388.293,26.387,True,1,3.281,3.170,0.221,-0.119,9.709,9.704,0.310,3.210,0.623,3.268,0.662,0.216,-0.174,-0.202,2.96,4.82,160.31,1.72,3.43,-0.129,-0.147,-0.012,1465,1536,1478,1510,10.00,10.06,39.81,39.86
1787304388.303,26.397,True,1,3.281,3.173,0.221,-0.108,9.720,9.715,0.310,3.210,0.623,3.266,0.661,0.216,-0.174,-0.202,2.96,4.82,160.31,1.70,3.43,-0.130,-0.146,-0.012,1465,1536,1478,1511,10.01,10.07,49.81,49.86
1787304388.314,26.408,True,1,3.302,3.176,0.195,-0.105,9.724,9.720,0.310,3.192,0.612,3.264,0.659,0.222,-0.153,-0.178,2.50,4.79,159.77,1.97,3.34,-0.056,-0.152,0.011,1473,1536,1521,1511,10.00,10.06,-0.41,-0.46
1787304388.323,26.417,True,1,3.302,3.179,0.195,-0.094,9.734,9.731,0.311,3.192,0.612,3.261,0.658,0.222,-0.153,-0.178,2.50,4.79,159.77,1.95,3.34,-0.058,-0.151,0.011,1473,1536,1521,1511,10.00,10.07,9.59,9.54
1787304388.333,26.427,True,1,3.302,3.182,0.195,-0.084,9.745,9.742,0.311,3.192,0.612,3.259,0.656,0.222,-0.153,-0.178,2.50,4.79,159.77,1.93,3.35,-0.060,-0.150,0.010,1473,1536,1521,1512,9.99,10.06,19.58,19.53
1787304388.343,26.437,True,1,3.302,3.185,0.195,-0.073,9.756,9.753,0.311,3.192,0.612,3.257,0.655,0.222,-0.153,-0.178,2.50,4.79,159.77,1.91,3.36,-0.062,-0.149,0.010,1473,1536,1521,1512,10.00,10.06,29.58,29.54
1787304388.353,26.447,True,1,3.302,3.188,0.195,-0.062,9.767,9.763,0.312,3.192,0.612,3.255,0.653,0.222,-0.153,-0.178,2.50,4.79,159.77,1.90,3.37,-0.064,-0.148,0.010,1472,1536,1521,1512,10.00,10.06,39.58,39.53
1787304388.363,26.458,True,1,3.317,3.191,0.173,-0.042,9.786,9.783,0.312,3.182,0.606,3.252,0.652,0.226,-0.158,-0.188,2.05,4.66,159.26,1.73,3.41,-0.036,-0.130,0.031,1475,1534,1524,1513,10.01,10.07,-0.29,-0.34
1787304388.373,26.467,True,1,3.321,3.194,0.154,0.010,9.838,9.836,0.314,3.180,0.604,3.250,0.650,0.226,-0.160,-0.192,1.94,4.56,159.16,1.65,3.41,-0.032,-0.120,0.035,1476,1533,1524,1515,10.00,10.06,-0.06,-0.12
1787304388.383,26.477,True,1,3.321,3.197,0.154,0.021,9.849,9.847,0.314,3.180,0.604,3.247,0.649,0.226,-0.160,-0.192,1.74,4.53,158.98,1.62,3.42,-0.015,-0.115,0.042,1478,1532,1525,1515,10.00,10.06,-0.06,9.88
1787304388.393,26.487,True,1,3.321,3.200,0.154,0.032,9.860,9.858,0.315,3.180,0.604,3.245,0.647,0.226,-0.160,-0.192,1.74,4.53,158.98,1.60,3.43,-0.017,-0.114,0.042,1478,1532,1525,1516,10.00,10.07,9.94,19.88
1787304388.403,26.497,True,1,3.329,3.203,0.137,0.060,9.889,9.888,0.316,3.176,0.600,3.243,0.646,0.228,-0.160,-0.187,1.64,4.40,158.89,1.63,3.46,-0.004,-0.097,0.045,1479,1530,1526,1517,10.00,10.06,-0.11,-0.16
1787304388.413,26.507,True,1,3.329,3.206,0.137,0.071,9.900,9.899,0.316,3.176,0.600,3.241,0.644,0.228,-0.160,-0.187,1.64,4.40,158.89,1.61,3.47,-0.006,-0.096,0.045,1479,1530,1526,1517,10.00,10.06,9.90,9.85
1787304388.423,26.517,True,1,3.329,3.209,0.137,0.082,9.911,9.909,0.316,3.176,0.600,3.239,0.643,0.228,-0.160,-0.187,1.64,4.40,158.89,1.60,3.47,-0.008,-0.095,0.045,1479,1530,1526,1518,10.00,10.06,19.89,19.84
1787304388.433,26.527,True,1,3.329,3.212,0.137,0.093,9.922,9.920,0.317,3.176,0.600,3.236,0.641,0.228,-0.160,-0.187,1.64,4.40,158.89,1.58,3.48,-0.010,-0.094,0.045,1478,1530,1526,1518,10.00,10.06,29.89,29.84
1787304388.443,26.537,True,1,3.329,3.215,0.137,0.104,9.932,9.931,0.317,3.176,0.600,3.234,0.640,0.228,-0.160,-0.187,1.64,4.40,158.89,1.56,3.49,-0.011,-0.094,0.045,1478,1530,1526,1518,10.00,10.06,39.89,39.84
1787304388.453,26.547,True,1,3.329,3.218,0.137,0.115,9.943,9.942,0.317,3.176,0.600,3.232,0.638,0.228,-0.160,-0.187,1.64,4.40,158.89,1.55,3.50,-0.013,-0.093,0.045,1478,1530,1526,1519,10.01,10.07,49.90,49.85
1787304388.464,26.558,True,1,3.347,3.221,0.095,0.179,10.007,10.006,0.319,3.167,0.591,3.230,0.637,0.230,-0.146,-0.181,0.90,4.02,158.34,1.60,3.39,0.069,-0.065,0.067,1527,1527,1529,1521,10.00,10.07,-0.37,-0.42
1787304388.473,26.567,True,1,3.347,3.224,0.095,0.190,10.018,10.016,0.320,3.167,0.591,3.228,0.635,0.230,-0.146,-0.181,0.60,3.90,158.21,1.57,3.40,0.097,-0.051,0.072,1530,1525,1530,1522,9.99,10.06,-0.07,9.57
1787304388.483,26.577,True,1,3.350,3.227,0.107,0.151,9.980,9.976,0.318,3.165,0.590,3.226,0.634,0.230,-0.125,-0.153,0.42,3.82,158.16,1.91,3.33,0.151,-0.051,0.075,1536,1525,1530,1520,10.00,10.06,-0.11,-0.05
1787304388.493,26.587,True,1,3.350,3.230,0.107,0.162,9.991,9.987,0.319,3.165,0.590,3.224,0.632,0.230,-0.125,-0.153,0.42,3.82,158.16,1.90,3.34,0.149,-0.050,0.075,1536,1525,1530,1521,10.00,10.07,9.90,9.95
1787304388.503,26.597,True,1,3.350,3.233,0.107,0.173,10.002,9.998,0.319,3.165,0.590,3.222,0.631,0.230,-0.125,-0.153,0.42,3.82,158.16,1.88,3.35,0.148,-0.049,0.075,1536,1525,1530,1521,10.00,10.07,19.90,19.95
1787304388.513,26.607,True,1,3.350,3.236,0.107,0.184,10.013,10.009,0.319,3.165,0.590,3.220,0.630,0.230,-0.125,-0.153,0.42,3.82,158.16,1.86,3.35,0.146,-0.049,0.075,1536,1525,1530,1521,9.99,10.06,29.89,29.95
1787304388.523,26.617,True,1,3.350,3.239,0.107,0.194,10.023,10.020,0.320,3.165,0.590,3.218,0.628,0.230,-0.125,-0.153,0.42,3.82,158.16,1.85,3.36,0.144,-0.048,0.075,1535,1525,1530,1522,10.00,10.06,39.89,39.95
1787304388.533,26.627,True,1,3.350,3.242,0.107,0.205,10.034,10.031,0.320,3.165,0.590,3.217,0.627,0.230,-0.125,-0.153,0.42,3.82,158.16,1.83,3.37,0.143,-0.047,0.075,1535,1525,1530,1522,10.01,10.07,49.90,49.95
1787304388.543,26.638,True,1,3.350,3.245,0.107,0.216,10.045,10.042,0.321,3.165,0.590,3.215,0.626,0.230,-0.125,-0.153,0.42,3.82,158.16,1.82,3.37,0.141,-0.047,0.075,1535,1525,1530,1522,10.01,10.07,59.90,59.96
1787304388.553,26.647,True,1,3.350,3.248,0.107,0.227,10.056,10.053,0.321,3.165,0.590,3.213,0.625,0.230,-0.125,-0.153,0.42,3.82,158.16,1.80,3.38,0.140,-0.046,0.075,1535,1525,1530,1523,9.99,10.06,69.89,69.95
1787304388.563,26.657,True,1,3.350,3.251,0.107,0.238,10.067,10.064,0.321,3.165,0.590,3.212,0.623,0.230,-0.125,-0.153,0.42,3.82,158.16,1.79,3.38,0.138,-0.046,0.075,1535,1525,1530,1523,10.00,10.06,79.89,79.94
1787304388.574,26.668,True,1,3.370,3.254,0.088,0.231,10.059,10.053,0.321,3.155,0.577,3.210,0.622,0.233,-0.096,-0.147,0.16,3.69,157.71,1.91,3.15,0.177,-0.057,0.094,1539,1526,1533,1523,10.00,10.06,-0.68,-0.63
1787304388.583,26.677,True,1,3.370,3.257,0.088,0.242,10.069,10.064,0.321,3.155,0.577,3.208,0.620,0.233,-0.096,-0.147,0.16,3.69,157.71,1.90,3.16,0.175,-0.056,0.094,1539,1526,1533,1523,10.02,10.08,9.35,9.40
1787304388.593,26.687,True,1,3.370,3.260,0.088,0.253,10.080,10.075,0.322,3.155,0.577,3.206,0.619,0.233,-0.096,-0.147,0.16,3.69,157.71,1.88,3.16,0.174,-0.056,0.094,1539,1526,1533,1524,9.98,10.06,19.32,19.37
1787304388.603,26.698,True,1,3.375,3.263,0.107,0.184,10.013,10.009,0.319,3.151,0.574,3.204,0.617,0.235,-0.084,-0.119,0.50,3.52,157.68,2.19,3.19,0.171,-0.034,0.095,1538,1523,1533,1521,10.00,10.06,-0.24,-0.19
1787304388.613,26.707,True,1,3.375,3.266,0.107,0.195,10.024,10.020,0.320,3.151,0.574,3.202,0.616,0.235,-0.084,-0.119,0.50,3.52,157.68,2.17,3.20,0.169,-0.033,0.095,1538,1523,1533,1522,10.01,10.07,9.77,9.82
1787304388.623,26.717,True,1,3.375,3.269,0.107,0.206,10.035,10.031,0.320,3.151,0.574,3.201,0.615,0.235,-0.084,-0.119,0.50,3.52,157.68,2.16,3.20,0.168,-0.033,0.095,1538,1523,1533,1522,9.99,10.06,19.76,19.81
1787304388.633,26.727,True,1,3.375,3.272,0.107,0.216,10.046,10.042,0.321,3.151,0.574,3.199,0.613,0.235,-0.084,-0.119,0.50,3.52,157.68,2.14,3.21,0.166,-0.032,0.095,1538,1523,1533,1522,10.00,10.06,29.76,29.81
1787304388.643,26.738,True,1,3.382,3.275,0.050,0.372,10.201,10.198,0.325,3.145,0.569,3.197,0.612,0.238,-0.073,-0.108,0.73,3.43,157.69,2.24,3.12,0.153,-0.032,0.095,1536,1523,1533,1528,10.00,10.06,-0.31,-0.35
1787304388.653,26.747,True,1,3.382,3.278,0.050,0.383,10.212,10.209,0.326,3.145,0.569,3.196,0.610,0.238,-0.073,-0.108,0.73,3.43,157.69,2.22,3.12,0.151,-0.032,0.095,1536,1523,1533,1528,10.01,10.07,9.70,9.66
1787304388.663,26.757,True,1,3.382,3.281,0.050,0.394,10.223,10.220,0.326,3.145,0.569,3.194,0.609,0.238,-0.073,-0.108,0.73,3.43,157.69,2.21,3.13,0.150,-0.031,0.095,1536,1523,1533,1529,10.00,10.06,19.70,19.65
1787304388.673,26.768,True,1,3.384,3.284,0.042,0.419,10.249,10.245,0.327,3.143,0.568,3.192,0.608,0.239,-0.066,-0.100,0.82,3.42,157.71,2.29,3.08,0.148,-0.034,0.094,1536,1523,1533,1530,10.00,10.06,-0.17,-0.12
1787304388.683,26.777,True,1,3.384,3.287,0.060,0.374,10.205,10.201,0.326,3.143,0.567,3.191,0.606,0.240,-0.059,-0.081,0.82,3.42,157.71,2.49,3.11,0.169,-0.031,0.094,1538,1523,1533,1528,10.01,10.07,9.83,-0.07
1787304388.693,26.787,True,1,3.386,3.290,0.039,0.444,10.275,10.272,0.328,3.142,0.567,3.189,0.605,0.240,-0.065,-0.095,0.94,3.32,157.78,2.32,3.11,0.138,-0.021,0.091,1535,1522,1532,1531,10.00,10.06,-0.05,-0.11
1787304388.703,26.797,True,1,3.386,3.293,0.039,0.455,10.286,10.283,0.328,3.142,0.567,3.187,0.604,0.240,-0.065,-0.095,0.94,3.32,157.78,2.30,3.11,0.137,-0.020,0.091,1535,1522,1532,1531,10.01,10.07,9.95,9.90
1787304388.713,26.807,True,1,3.386,3.296,0.039,0.467,10.297,10.294,0.329,3.142,0.567,3.186,0.602,0.240,-0.065,-0.095,0.94,3.32,157.78,2.29,3.12,0.135,-0.020,0.091,1534,1522,1532,1531,9.99,10.06,19.95,19.89
1787304388.723,26.817,True,1,3.386,3.299,0.039,0.478,10.308,10.305,0.329,3.142,0.567,3.184,0.601,0.240,-0.065,-0.095,0.94,3.32,157.78,2.27,3.12,0.134,-0.019,0.091,1534,1522,1532,1532,10.00,10.06,29.95,29.89
1787304388.733,26.828,True,1,3.390,3.302,0.015,0.545,10.375,10.372,0.331,3.138,0.566,3.183,0.600,0.243,-0.040,-0.083,1.16,3.20,157.97,2.46,2.91,0.131,-0.028,0.083,1534,1523,1531,1534,10.00,10.07,-0.26,-0.31
1787304388.743,26.837,True,1,3.390,3.305,0.015,0.556,10.386,10.383,0.331,3.138,0.566,3.181,0.599,0.243,-0.040,-0.083,1.16,3.20,157.97,2.44,2.91,0.130,-0.028,0.083,1534,1523,1531,1535,9.99,10.06,9.74,9.69
1787304388.753,26.847,True,1,3.390,3.308,0.015,0.567,10.397,10.394,0.332,3.138,0.566,3.180,0.598,0.243,-0.040,-0.083,1.16,3.20,157.97,2.43,2.92,0.129,-0.027,0.083,1534,1523,1531,1535,10.00,10.06,19.74,19.69
1787304388.763,26.857,True,1,3.390,3.311,0.015,0.579,10.408,10.405,0.332,3.138,0.566,3.178,0.597,0.243,-0.040,-0.083,1.16,3.20,157.97,2.42,2.92,0.127,-0.027,0.083,1534,1522,1531,1535,10.00,10.06,29.74,29.69
1787304388.773,26.867,True,1,3.393,3.314,0.000,0.622,10.453,10.451,0.334,3.135,0.565,3.177,0.596,0.245,-0.035,-0.058,1.35,3.17,158.10,2.65,2.96,0.132,-0.020,0.077,1534,1522,1530,1537,10.00,10.06,-0.12,-0.15
1787304388.783,26.877,True,1,3.394,3.317,0.034,0.525,10.360,10.357,0.331,3.135,0.565,3.176,0.595,0.246,-0.033,-0.032,1.66,3.30,158.19,2.91,3.08,0.127,-0.021,0.073,1534,1522,1530,1534,10.00,10.06,-0.03,-0.06
1787304388.793,26.887,True,1,3.394,3.320,0.034,0.536,10.371,10.369,0.331,3.135,0.565,3.174,0.594,0.246,-0.033,-0.032,1.66,3.30,158.19,2.90,3.08,0.125,-0.021,0.073,1533,1522,1530,1534,10.00,10.06,9.97,9.94
1787304388.803,26.897,True,1,3.394,3.323,0.034,0.547,10.382,10.380,0.331,3.135,0.565,3.173,0.593,0.246,-0.033,-0.032,1.66,3.30,158.19,2.89,3.08,0.124,-0.020,0.073,1533,1522,1530,1534,10.00,10.06,19.97,19.94
1787304388.813,26.908,True,1,3.396,3.326,0.018,0.598,10.432,10.430,0.333,3.133,0.565,3.172,0.592,0.247,-0.017,-0.037,1.94,3.19,158.35,2.88,2.90,0.095,-0.028,0.067,1530,1523,1529,1536,10.00,10.06,-0.20,-0.25
1787304388.823,26.917,True,1,3.396,3.329,0.018,0.610,10.443,10.441,0.333,3.133,0.565,3.170,0.591,0.247,-0.017,-0.037,1.94,3.19,158.35,2.87,2.91,0.093,-0.027,0.067,1530,1523,1529,1537,10.00,10.06,9.80,9.76
